permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date
192252176,DU159913,2014,,,IDEALPRO,0001f4e8.56eb9398.01.01,,,1,1.44795,50000,,SLD,GBP,USD,20160318  12:52:29,
192252177,DU159913,9136,,,IDEALPRO,0001f4e8.56eb939b.01.01,,,1,0.96905,50000,,BOT,USD,CHF,20160318  12:52:35,
192252178,DU159913,2835,,,IDEALPRO,0001f4e8.56eb939e.01.01,,,1,111.51,50000,,SLD,USD,JPY,20160318  12:52:41,
192252179,DU159913,232,,,IDEALPRO,0001f4e8.56eb9424.01.01,,,1,111.505,50000,,BOT,USD,JPY,20160318  12:56:40,
192252180,DU159913,9879,,,IDEALPRO,0001f4e8.56eb9427.01.01,,,1,0.76105,50000,,BOT,AUD,USD,20160318  12:56:44,
192252181,DU159913,1763,,,IDEALPRO,0001f4e8.56eb94f8.01.01,,,1,1.1273,50000,,SLD,EUR,USD,20160318  13:01:59,
192252182,DU159913,5379,,,IDEALPRO,0001f4e8.56eb94fe.01.01,,,1,0.96855,50000,,SLD,USD,CHF,20160318  13:02:06,
192252183,DU159913,3008,,,IDEALPRO,0001f4e8.56eb94ff.01.01,,,2,0.76055,50000,,SLD,AUD,USD,20160318  13:02:13,
192252184,DU159913,5645,,,IDEALPRO,0001f4e8.56eb95ba.01.01,,,2,125.68,50000,,BOT,EUR,JPY,20160318  13:07:00,
192252185,DU159913,6161,,,IDEALPRO,0001f4e8.56eb95c1.01.01,,,2,0.9689,50000,,BOT,USD,CHF,20160318  13:07:06,
192252186,DU159913,7545,,,IDEALPRO,0001f4e8.56eb95d2.01.01,,,1,111.555,50000,,SLD,USD,JPY,20160318  13:07:23,
192252187,DU159913,9900,,,IDEALPRO,0001f4e8.56eb96a9.01.01,,,1,0.96835,50000,,SLD,USD,CHF,20160318  13:13:14,
192252188,DU159913,5534,,,IDEALPRO,0001f4e8.56eb96ae.01.01,,,2,111.51,50000,,BOT,USD,JPY,20160318  13:13:22,
192252189,DU159913,6219,,,IDEALPRO,0001f4e8.56eb96b2.01.01,,,1,0.76055,50000,,BOT,AUD,USD,20160318  13:13:29,
192252190,DU159913,1275,,,IDEALPRO,0001f4e8.56eb97f3.01.01,,,2,1.12745,50000,,BOT,EUR,USD,20160318  13:21:50,
192252191,DU159913,41,,,IDEALPRO,0001f4e8.56eb97f5.01.01,,,2,125.725,50000,,SLD,EUR,JPY,20160318  13:21:53,
192252192,DU159913,3183,,,IDEALPRO,0001f4e8.56eb986b.01.01,,,1,0.7604,50000,,SLD,AUD,USD,20160318  13:26:31,
192252193,DU159913,1135,,,IDEALPRO,0001f4e8.56eb9971.01.01,,,2,1.12725,50000,,SLD,EUR,USD,20160318  13:31:51,
192252194,DU159913,8610,,,IDEALPRO,0001f4e8.56eb9974.01.01,,,1,125.735,50000,,BOT,EUR,JPY,20160318  13:31:55,
192252195,DU159913,8403,,,IDEALPRO,0001f4e8.56eb9978.01.01,,,1,111.53,50000,,SLD,USD,JPY,20160318  13:32:00,
192252196,DU159913,4934,,,IDEALPRO,0001f4e8.56eb9a19.01.01,,,1,1.12725,50000,,BOT,EUR,USD,20160318  13:36:49,
192252197,DU159913,7645,,,IDEALPRO,0001f4e8.56eb9a20.01.01,,,1,0.9677,50000,,BOT,USD,CHF,20160318  13:36:54,
192252198,DU159913,7398,,,IDEALPRO,0001f4e8.56eb9ab7.01.01,,,1,125.74,50000,,SLD,EUR,JPY,20160318  13:41:42,
192252199,DU159913,3474,,,IDEALPRO,0001f4e8.56eb9aba.01.01,,,1,0.9676,50000,,SLD,USD,CHF,20160318  13:41:46,
192252200,DU159913,4297,,,IDEALPRO,0001f4e8.56eb9b39.01.01,,,2,0.96745,50000,,BOT,USD,CHF,20160318  13:46:10,
192252201,DU159913,7873,,,IDEALPRO,0001f4e8.56eb9c84.01.01,,,2,125.75,50000,,BOT,EUR,JPY,20160318  13:56:29,
192252202,DU159913,5649,,,IDEALPRO,0001f4e8.56eb9c85.01.01,,,1,0.96805,50000,,SLD,USD,CHF,20160318  13:56:33,
192252203,DU159913,7187,,,IDEALPRO,0001f4e8.56eb9d62.01.01,,,2,1.12755,50000,,SLD,EUR,USD,20160318  14:02:05,
192252204,DU159913,4018,,,IDEALPRO,0001f4e8.56eb9d66.01.01,,,1,0.96805,50000,,BOT,USD,CHF,20160318  14:02:11,
192252205,DU159913,1482,,,IDEALPRO,0001f4e8.56eb9d67.01.01,,,1,111.56,50000,,BOT,USD,JPY,20160318  14:02:17,
192252206,DU159913,8854,,,IDEALPRO,0001f4e8.56eb9dee.01.01,,,1,1.12783,50000,,BOT,EUR,USD,20160318  14:07:07,
192252207,DU159913,6858,,,IDEALPRO,0001f4e8.56eb9df1.01.01,,,1,0.9677,50000,,SLD,USD,CHF,20160318  14:07:12,
192252208,DU159913,2078,,,IDEALPRO,0001f4e8.56eb9df2.01.01,,,1,111.555,50000,,SLD,USD,JPY,20160318  14:07:19,
192252209,DU159913,2001,,,IDEALPRO,0001f4e8.56eb9e6e.01.01,,,1,1.1278,50000,,SLD,EUR,USD,20160318  14:12:38,
192252210,DU159913,1038,,,IDEALPRO,0001f4e8.56eb9e7b.01.01,,,1,111.53,50000,,BOT,USD,JPY,20160318  14:13:12,
192252211,DU159913,6534,,,IDEALPRO,0001f4e8.56eb9ee1.01.01,,,1,111.545,50000,,SLD,USD,JPY,20160318  14:16:38,
192252212,DU159913,3872,,,IDEALPRO,0001f4e8.56eb9ee8.01.01,,,1,0.7603,50000,,BOT,AUD,USD,20160318  14:16:44,
192252213,DU159913,7485,,,IDEALPRO,0001f4e8.56eb9f3e.01.01,,,1,125.76,50000,,SLD,EUR,JPY,20160318  14:21:42,
192252214,DU159913,4950,,,IDEALPRO,0001f4e8.56eb9f3f.01.01,,,1,111.535,50000,,BOT,USD,JPY,20160318  14:21:48,
192252215,DU159913,9841,,,IDEALPRO,0001f4e8.56eba017.01.01,,,1,1.12705,50000,,BOT,EUR,USD,20160318  14:26:53,
192252216,DU159913,6367,,,IDEALPRO,0001f4e8.56eba01b.01.01,,,1,0.9693,50000,,BOT,USD,CHF,20160318  14:27:00,
192252217,DU159913,7108,,,IDEALPRO,0001f4e8.56eba01c.01.01,,,1,111.555,50000,,SLD,USD,JPY,20160318  14:27:03,
192252218,DU159913,3133,,,IDEALPRO,0001f4e8.56eba07b.01.01,,,1,1.12735,50000,,SLD,EUR,USD,20160318  14:32:07,
192252219,DU159913,8865,,,IDEALPRO,0001f4e8.56eba0bc.01.01,,,2,111.555,50000,,BOT,USD,JPY,20160318  14:36:19,
192252220,DU159913,3516,,,IDEALPRO,0001f4e8.56eba123.01.01,,,2,1.1273,50000,,BOT,EUR,USD,20160318  14:41:37,
192252221,DU159913,1336,,,IDEALPRO,0001f4e8.56eba125.01.01,,,1,111.55,50000,,SLD,USD,JPY,20160318  14:41:51,
192252222,DU159913,8371,,,IDEALPRO,0001f4e8.56eba190.01.01,,,1,125.736,50000,,BOT,EUR,JPY,20160318  14:46:39,
192252223,DU159913,4258,,,IDEALPRO,0001f4e8.56eba195.01.01,,,3,111.565,50000,,BOT,USD,JPY,20160318  14:46:45,
192252224,DU159913,9621,,,IDEALPRO,0001f4e8.56eba20d.01.01,,,1,1.12665,50000,,SLD,EUR,USD,20160318  14:52:01,
192252225,DU159913,6049,,,IDEALPRO,0001f4e8.56eba20f.01.01,,,1,125.71,50000,,SLD,EUR,JPY,20160318  14:52:08,
192252226,DU159913,9742,,,IDEALPRO,0001f4e8.56eba214.01.01,,,2,111.575,50000,,SLD,USD,JPY,20160318  14:52:16,
192252227,DU159913,1563,,,IDEALPRO,0001f4e8.56eba26f.01.01,,,1,1.1267,50000,,BOT,EUR,USD,20160318  14:56:20,
192252228,DU159913,6559,,,IDEALPRO,0001f4e8.56eba34b.01.01,,,1,0.76,50000,,SLD,AUD,USD,20160318  15:01:47,
192252229,DU159913,6204,,,IDEALPRO,0001f4e8.56eba3ee.01.01,,,1,125.75,50000,,BOT,EUR,JPY,20160318  15:07:09,
192252230,DU159913,6760,,,IDEALPRO,0001f4e8.56eba3ef.01.01,,,2,111.605,50000,,BOT,USD,JPY,20160318  15:07:14,
192252231,DU159913,172,,,IDEALPRO,0001f4e8.56eba3f0.01.01,,,2,0.75985,50000,,BOT,AUD,USD,20160318  15:07:18,
192252232,DU159913,8701,,,IDEALPRO,0001f4e8.56eba467.01.01,,,2,1.12645,50000,,SLD,EUR,USD,20160318  15:11:26,
192252233,DU159913,8990,,,IDEALPRO,0001f4e8.56eba46f.01.01,,,2,111.667,50000,,SLD,USD,JPY,20160318  15:11:38,
192252234,DU159913,3263,,,IDEALPRO,0001f4e8.56eba59e.01.01,,,2,125.83,50000,,SLD,EUR,JPY,20160318  15:26:32,
192252235,DU159913,1023,,,IDEALPRO,0001f4e8.56eba5a2.01.01,,,3,0.75995,50000,,SLD,AUD,USD,20160318  15:26:40,
192252236,DU159913,7083,,,IDEALPRO,0001f4e8.56eba621.01.01,,,1,1.1267,50000,,BOT,EUR,USD,20160318  15:32:27,
192252237,DU159913,7221,,,IDEALPRO,0001f4e8.56eba622.01.01,,,1,125.86,50000,,BOT,EUR,JPY,20160318  15:32:32,
192252238,DU159913,8831,,,IDEALPRO,0001f4e8.56eba624.01.01,,,1,0.97035,50000,,SLD,USD,CHF,20160318  15:32:40,
192252239,DU159913,3263,,,IDEALPRO,0001f4e8.56eba6e8.01.01,,,3,0.97,30000,,BOT,USD,CHF,20160318  15:41:15,
192252240,DU159913,3007,,,IDEALPRO,0001f4e8.56eba741.01.01,,,1,0.96975,50000,,SLD,USD,CHF,20160318  15:47:20,
192252241,DU159913,9066,,,IDEALPRO,0001f4e8.56eba744.01.01,,,1,0.75975,50000,,BOT,AUD,USD,20160318  15:47:29,
192252242,DU159913,5518,,,IDEALPRO,0001f4e8.56eba79a.01.01,,,2,1.12685,50000,,SLD,EUR,USD,20160318  15:51:54,
192252243,DU159913,3349,,,IDEALPRO,0001f4e8.56eba79e.01.01,,,1,111.705,50000,,BOT,USD,JPY,20160318  15:52:00,
192252244,DU159913,5068,,,IDEALPRO,0001f4e8.56eba7a3.01.01,,,3,0.75975,50000,,SLD,AUD,USD,20160318  15:52:04,
192252245,DU159913,9447,,,IDEALPRO,0001f4e8.56eba823.01.01,,,2,1.12745,50000,,BOT,EUR,USD,20160318  15:57:04,
192252246,DU159913,9337,,,IDEALPRO,0001f4e8.56eba834.01.01,,,2,0.96955,50000,,BOT,USD,CHF,20160318  15:57:11,
192252247,DU159913,6561,,,IDEALPRO,0001f4e8.56eba835.01.01,,,2,0.75988,50000,,BOT,AUD,USD,20160318  15:57:18,
192252248,DU159913,4126,,,IDEALPRO,0001f4e8.56eba8ed.01.01,,,1,0.7598,50000,,SLD,AUD,USD,20160318  16:01:20,
192252249,DU159913,1388,,,IDEALPRO,0001f4e8.56eba9ac.01.01,,,2,1.1277,50000,,SLD,EUR,USD,20160318  16:07:09,
192252250,DU159913,2571,,,IDEALPRO,0001f4e8.56eba9ad.01.01,,,2,125.81,50000,,SLD,EUR,JPY,20160318  16:07:12,
192252251,DU159913,6091,,,IDEALPRO,0001f4e8.56eba9ae.01.01,,,1,111.565,50000,,SLD,USD,JPY,20160318  16:07:18,
192252252,DU159913,5873,,,IDEALPRO,0001f4e8.56eba9af.01.01,,,1,0.7601,50000,,BOT,AUD,USD,20160318  16:07:24,
192252253,DU159913,6973,,,IDEALPRO,0001f4e8.56eba9ff.01.01,,,1,125.84,50000,,BOT,EUR,JPY,20160318  16:12:22,
192252255,DU159913,6794,,,IDEALPRO,0001f4e8.56ebaa03.01.01,,,1,0.7598,50000,,SLD,AUD,USD,20160318  16:12:41,
192252254,DU159913,3304,,,IDEALPRO,0001f4e8.56ebaa05.01.01,,,1,0.96935,50000,,SLD,USD,CHF,20160318  16:12:47,
192252256,DU159913,5768,,,IDEALPRO,0001f4e8.56ebaa53.01.01,,,2,1.12745,50000,,BOT,EUR,USD,20160318  16:17:32,
192252257,DU159913,8214,,,IDEALPRO,0001f4e8.56ebaa54.01.01,,,1,125.82,50000,,SLD,EUR,JPY,20160318  16:17:36,
192252258,DU159913,5201,,,IDEALPRO,0001f4e8.56ebaa8e.01.01,,,1,111.61,50000,,BOT,USD,JPY,20160318  16:22:33,
192252259,DU159913,1716,,,IDEALPRO,0001f4e8.56ebaad8.01.01,,,1,1.12725,50000,,SLD,EUR,USD,20160318  16:27:46,
192252260,DU159913,5239,,,IDEALPRO,0001f4e8.56ebab9a.01.01,,,2,111.55,50000,,SLD,USD,JPY,20160318  16:38:41,
192252261,DU159913,3872,,,IDEALPRO,0001f4e8.56ebabfa.01.01,,,2,1.3008,50000,,SLD,USD,CAD,20160318  16:43:39,
192252262,DU159913,13,,,IDEALPRO,0001f4e8.56ebac63.01.01,,,1,1.128,50000,,BOT,EUR,USD,20160318  16:47:17,
192252263,DU159913,5666,,,IDEALPRO,0001f4e8.56ebac64.01.01,,,2,0.96905,50000,,BOT,USD,CHF,20160318  16:47:26,
192252264,DU159913,5043,,,IDEALPRO,0001f4e8.56ebac65.01.01,,,1,111.575,50000,,BOT,USD,JPY,20160318  16:47:29,
192252265,DU159913,2885,,,IDEALPRO,0001f4e8.56ebac6c.01.01,,,1,0.76069,50000,,BOT,AUD,USD,20160318  16:47:36,
192252266,DU159913,8739,,,IDEALPRO,0001f4e8.56ebad39.01.01,,,1,1.1279,50000,,SLD,EUR,USD,20160318  16:52:58,
192252267,DU159913,9129,,,IDEALPRO,0001f4e8.56ebad3d.01.01,,,1,125.825,50000,,BOT,EUR,JPY,20160318  16:53:01,
192252268,DU159913,6385,,,IDEALPRO,0001f4e8.56ebad3e.01.01,,,2,0.96895,50000,,SLD,USD,CHF,20160318  16:53:06,
192252269,DU159913,310,,,IDEALPRO,0001f4e8.56ebae4c.01.01,,,1,111.545,50000,,SLD,USD,JPY,20160318  16:58:20,
192252699,DU159913,1359,,,IDEALPRO,0001f4e8.56ef1562.01.01,,,1,125.585,50000,,SLD,EUR,JPY,20160320  18:04:46,
192252700,DU159913,2590,,,IDEALPRO,0001f4e8.56ef1565.01.01,,,1,1.4463,50000,,BOT,GBP,USD,20160320  18:04:51,
192252701,DU159913,5979,,,IDEALPRO,0001f4e8.56ef1567.01.01,,,1,111.44,50000,,BOT,USD,JPY,20160320  18:05:00,
192252702,DU159913,9756,,,IDEALPRO,0001f4e8.56ef1568.01.01,,,2,0.75975,50000,,SLD,AUD,USD,20160320  18:05:03,
192252703,DU159913,6913,,,IDEALPRO,0001f4e8.56ef16c5.01.01,,,1,1.1278,50000,,BOT,EUR,USD,20160320  18:23:36,
192252704,DU159913,2336,,,IDEALPRO,0001f4e8.56ef16d0.01.01,,,2,1.3027,50000,,BOT,USD,CAD,20160320  18:23:44,
192252705,DU159913,3121,,,IDEALPRO,0001f4e8.56ef1749.01.01,,,1,111.485,50000,,SLD,USD,JPY,20160320  18:38:22,
192252706,DU159913,7903,,,IDEALPRO,0001f4e8.56ef196a.01.01,,,1,1.12725,50000,,SLD,EUR,USD,20160320  19:28:26,
192252707,DU159913,9143,,,IDEALPRO,0001f4e8.56ef196d.01.01,,,1,1.44635,50000,,SLD,GBP,USD,20160320  19:28:31,
192252708,DU159913,6633,,,IDEALPRO,0001f4e8.56ef225c.01.01,,,1,1.12815,50000,,BOT,EUR,USD,20160320  21:22:42,
192252709,DU159913,7724,,,IDEALPRO,0001f4e8.56ef225f.01.01,,,1,0.96915,50000,,BOT,USD,CHF,20160320  21:22:53,
192252710,DU159913,8525,,,IDEALPRO,0001f4e8.56ef22f5.01.01,,,1,1.44483,50000,,BOT,GBP,USD,20160320  21:28:27,
192252711,DU159913,6960,,,IDEALPRO,0001f4e8.56ef265d.01.01,,,1,1.4447,50000,,SLD,GBP,USD,20160320  22:12:52,
192252712,DU159913,625,,,IDEALPRO,0001f4e8.56ef26e0.01.01,,,1,1.1283,50000,,SLD,EUR,USD,20160320  22:18:23,
192252713,DU159913,6762,,,IDEALPRO,0001f4e8.56ef2752.01.01,,,1,1.44525,50000,,BOT,GBP,USD,20160320  22:23:15,
192252714,DU159913,1588,,,IDEALPRO,0001f4e8.56ef2754.01.01,,,1,0.9691,50000,,SLD,USD,CHF,20160320  22:23:18,
192252715,DU159913,7065,,,IDEALPRO,0001f4e8.56ef2755.01.01,,,1,0.7592,50000,,BOT,AUD,USD,20160320  22:23:23,
192252716,DU159913,1292,,,IDEALPRO,0001f4e8.56ef2795.01.01,,,2,1.44545,50000,,SLD,GBP,USD,20160320  22:28:13,
192252717,DU159913,6611,,,IDEALPRO,0001f4e8.56ef2798.01.01,,,1,0.75895,50000,,SLD,AUD,USD,20160320  22:28:18,
192252718,DU159913,2883,,,IDEALPRO,0001f4e8.56ef27f1.01.01,,,2,1.1282,50000,,BOT,EUR,USD,20160320  22:34:01,
192252719,DU159913,1874,,,IDEALPRO,0001f4e8.56ef27f3.01.01,,,1,1.44525,50000,,BOT,GBP,USD,20160320  22:34:07,
192252720,DU159913,4990,,,IDEALPRO,0001f4e8.56ef27f4.01.01,,,3,111.325,50000,,BOT,USD,JPY,20160320  22:34:13,
192252721,DU159913,1976,,,IDEALPRO,0001f4e8.56ef27fa.01.01,,,1,1.12815,50000,,BOT,EUR,USD,20160320  22:34:42,
192252722,DU159913,231,,,IDEALPRO,0001f4e8.56ef27fb.01.01,,,1,1.4452,50000,,BOT,GBP,USD,20160320  22:34:54,
192252723,DU159913,5859,,,IDEALPRO,0001f4e8.56ef27fc.01.01,,,1,111.325,50000,,BOT,USD,JPY,20160320  22:34:58,
192252724,DU159913,2826,,,IDEALPRO,0001f4e8.56ef289d.01.01,,,1,1.12825,100000,,SLD,EUR,USD,20160320  22:44:31,
192252725,DU159913,1602,,,IDEALPRO,0001f4e8.56ef289e.01.01,,,1,125.64,50000,,BOT,EUR,JPY,20160320  22:44:37,
192252726,DU159913,9552,,,IDEALPRO,0001f4e8.56ef28a5.01.01,,,2,1.4455,50000,,SLD,GBP,USD,20160320  22:44:46,
192252727,DU159913,8263,,,IDEALPRO,0001f4e8.56ef28a7.01.01,,,2,111.355,50000,,SLD,USD,JPY,20160320  22:44:50,
192252728,DU159913,1287,,,IDEALPRO,0001f4e8.56ef2948.01.01,,,1,1.1281,50000,,BOT,EUR,USD,20160320  22:54:32,
192252729,DU159913,6682,,,IDEALPRO,0001f4e8.56ef294e.01.01,,,1,1.445,50000,,SLD,GBP,USD,20160320  22:54:35,
192252730,DU159913,5854,,,IDEALPRO,0001f4e8.56ef294f.01.01,,,1,111.315,50000,,SLD,USD,JPY,20160320  22:54:39,
192252731,DU159913,754,,,IDEALPRO,0001f4e8.56ef29af.01.01,,,1,1.12807,50000,,SLD,EUR,USD,20160320  22:59:11,
192252732,DU159913,2926,,,IDEALPRO,0001f4e8.56ef29b3.01.01,,,1,125.58,50000,,SLD,EUR,JPY,20160320  22:59:15,
192252733,DU159913,414,,,IDEALPRO,0001f4e8.56ef29b7.01.01,,,1,1.445,50000,,BOT,GBP,USD,20160320  22:59:18,
192252734,DU159913,2706,,,IDEALPRO,0001f4e8.56ef29ba.01.01,,,1,111.33,50000,,BOT,USD,JPY,20160320  22:59:22,
192252735,DU159913,2274,,,IDEALPRO,0001f4e8.56ef29f3.01.01,,,1,1.44495,50000,,SLD,GBP,USD,20160320  23:03:01,
192252736,DU159913,1892,,,IDEALPRO,0001f4e8.56ef29f9.01.01,,,2,0.969,50000,,BOT,USD,CHF,20160320  23:03:04,
192252737,DU159913,206,,,IDEALPRO,0001f4e8.56ef29fb.01.01,,,1,0.75895,50000,,BOT,AUD,USD,20160320  23:03:09,
192252738,DU159913,7498,,,IDEALPRO,0001f4e8.56ef2a30.01.01,,,2,1.4449,50000,,BOT,GBP,USD,20160320  23:07:25,
192252740,DU159913,5093,,,IDEALPRO,0001f4e8.56ef2a32.01.01,,,1,111.325,50000,,SLD,USD,JPY,20160320  23:07:43,
192252741,DU159913,4093,,,IDEALPRO,0001f4e8.56ef2a33.01.01,,,1,0.75885,50000,,SLD,AUD,USD,20160320  23:07:47,
192252739,DU159913,2887,,,IDEALPRO,0001f4e8.56ef2a38.01.01,,,1,0.96895,50000,,SLD,USD,CHF,20160320  23:07:54,
192252742,DU159913,8683,,,IDEALPRO,0001f4e8.56ef2a66.01.01,,,1,125.59,50000,,BOT,EUR,JPY,20160320  23:11:56,
192252743,DU159913,9332,,,IDEALPRO,0001f4e8.56ef2a69.01.01,,,1,1.445,50000,,SLD,GBP,USD,20160320  23:12:04,
192252744,DU159913,9319,,,IDEALPRO,0001f4e8.56ef2a6a.01.01,,,2,111.345,50000,,BOT,USD,JPY,20160320  23:12:08,
192252745,DU159913,7560,,,IDEALPRO,0001f4e8.56ef2a97.01.01,,,1,1.445,50000,,BOT,GBP,USD,20160320  23:16:35,
192252746,DU159913,8352,,,IDEALPRO,0001f4e8.56ef2b16.01.01,,,1,125.565,50000,,SLD,EUR,JPY,20160320  23:22:55,
192252747,DU159913,5002,,,IDEALPRO,0001f4e8.56ef2b1b.01.01,,,1,1.44485,50000,,SLD,GBP,USD,20160320  23:22:58,
192252748,DU159913,6852,,,IDEALPRO,0001f4e8.56ef2b1d.01.01,,,2,0.9692,50000,,BOT,USD,CHF,20160320  23:23:03,
192252749,DU159913,7955,,,IDEALPRO,0001f4e8.56ef2b1e.01.01,,,1,111.355,50000,,SLD,USD,JPY,20160320  23:23:08,
192252750,DU159913,9877,,,IDEALPRO,0001f4e8.56ef2b45.01.01,,,2,1.12755,50000,,BOT,EUR,USD,20160320  23:26:24,
192252751,DU159913,7255,,,IDEALPRO,0001f4e8.56ef2bd8.01.01,,,1,1.12745,50000,,SLD,EUR,USD,20160320  23:32:38,
192252752,DU159913,8277,,,IDEALPRO,0001f4e8.56ef2bd9.01.01,,,1,1.44485,50000,,BOT,GBP,USD,20160320  23:32:45,
192252753,DU159913,5802,,,IDEALPRO,0001f4e8.56ef2bda.01.01,,,1,0.9694,50000,,SLD,USD,CHF,20160320  23:32:57,
192252754,DU159913,1575,,,IDEALPRO,0001f4e8.56ef2c2d.01.01,,,1,0.96945,50000,,BOT,USD,CHF,20160320  23:37:10,
192252755,DU159913,6048,,,IDEALPRO,0001f4e8.56ef2c2f.01.01,,,1,111.345,50000,,BOT,USD,JPY,20160320  23:37:14,
192252756,DU159913,8691,,,IDEALPRO,0001f4e8.56ef2c98.01.01,,,2,1.44462,50000,,SLD,GBP,USD,20160320  23:42:04,
192252757,DU159913,3451,,,IDEALPRO,0001f4e8.56ef2ca2.01.01,,,2,0.9694,50000,,SLD,USD,CHF,20160320  23:42:09,
192252758,DU159913,3395,,,IDEALPRO,0001f4e8.56ef2ca5.01.01,,,1,0.75855,50000,,BOT,AUD,USD,20160320  23:42:17,
192252759,DU159913,7556,,,IDEALPRO,0001f4e8.56ef2cef.01.01,,,1,1.4447,50000,,BOT,GBP,USD,20160320  23:46:31,
192252760,DU159913,3740,,,IDEALPRO,0001f4e8.56ef2cf5.01.01,,,1,111.33,50000,,SLD,USD,JPY,20160320  23:46:35,
192252761,DU159913,1074,,,IDEALPRO,0001f4e8.56ef2d3d.01.01,,,1,1.4446,50000,,SLD,GBP,USD,20160320  23:51:31,
192252762,DU159913,5614,,,IDEALPRO,0001f4e8.56ef2d3f.01.01,,,1,0.75855,50000,,SLD,AUD,USD,20160320  23:51:36,
192252763,DU159913,6667,,,IDEALPRO,0001f4e8.56ef2d8f.01.01,,,1,125.525,50000,,BOT,EUR,JPY,20160320  23:56:52,
192252764,DU159913,936,,,IDEALPRO,0001f4e8.56ef2d90.01.01,,,1,111.355,50000,,BOT,USD,JPY,20160320  23:56:57,
192252831,DU159913,8535,,,IDEALPRO,0001f4e8.56ef2dd8.01.01,,,1,125.545,50000,,SLD,EUR,JPY,20160321  00:02:36,
192252832,DU159913,3512,,,IDEALPRO,0001f4e8.56ef2dda.01.01,,,1,1.4446,50000,,BOT,GBP,USD,20160321  00:02:42,
192252833,DU159913,6455,,,IDEALPRO,0001f4e8.56ef2ddb.01.01,,,1,0.96965,50000,,BOT,USD,CHF,20160321  00:02:49,
192252834,DU159913,7523,,,IDEALPRO,0001f4e8.56ef2ddc.01.01,,,1,111.37,50000,,SLD,USD,JPY,20160321  00:02:55,
192252835,DU159913,1016,,,IDEALPRO,0001f4e8.56ef2e18.01.01,,,1,125.575,50000,,BOT,EUR,JPY,20160321  00:06:18,
192252836,DU159913,2163,,,IDEALPRO,0001f4e8.56ef2e88.01.01,,,1,125.645,50000,,SLD,EUR,JPY,20160321  00:11:57,
192252837,DU159913,6118,,,IDEALPRO,0001f4e8.56ef2e8b.01.01,,,1,111.41,50000,,BOT,USD,JPY,20160321  00:12:02,
192252838,DU159913,5061,,,IDEALPRO,0001f4e8.56ef2f13.01.01,,,3,125.69,50000,,BOT,EUR,JPY,20160321  00:16:42,
192252839,DU159913,6453,,,IDEALPRO,0001f4e8.56ef2f14.01.01,,,1,1.44475,50000,,SLD,GBP,USD,20160321  00:16:46,
192252840,DU159913,3794,,,IDEALPRO,0001f4e8.56ef2fbc.01.01,,,2,111.44,50000,,SLD,USD,JPY,20160321  00:21:52,
192252841,DU159913,6748,,,IDEALPRO,0001f4e8.56ef3016.01.01,,,1,125.61,50000,,SLD,EUR,JPY,20160321  00:26:44,
192252842,DU159913,6599,,,IDEALPRO,0001f4e8.56ef3017.01.01,,,3,111.445,50000,,BOT,USD,JPY,20160321  00:26:52,
192252843,DU159913,9438,,,IDEALPRO,0001f4e8.56ef308c.01.01,,,1,1.44455,50000,,BOT,GBP,USD,20160321  00:31:47,
192252844,DU159913,2073,,,IDEALPRO,0001f4e8.56ef308d.01.01,,,1,111.465,50000,,SLD,USD,JPY,20160321  00:31:55,
192252845,DU159913,4546,,,IDEALPRO,0001f4e8.56ef30e1.01.01,,,1,1.44455,50000,,SLD,GBP,USD,20160321  00:37:38,
192252846,DU159913,8155,,,IDEALPRO,0001f4e8.56ef30ff.01.01,,,3,111.445,50000,,BOT,USD,JPY,20160321  00:41:26,
192252847,DU159913,7103,,,IDEALPRO,0001f4e8.56ef3159.01.01,,,2,1.44455,50000,,BOT,GBP,USD,20160321  00:46:43,
192252850,DU159913,1431,,,IDEALPRO,0001f4e8.56ef3337.01.01,,,1,1.44415,25000,,BOT,GBP,USD,20160321  01:25:04,
192252851,DU159913,1823,,,IDEALPRO,0001f4e8.56ef3338.01.01,,,1,0.9698,25000,,BOT,USD,CHF,20160321  01:25:07,
192252852,DU159913,613,,,IDEALPRO,0001f4e8.56ef333b.01.01,,,2,111.53,25000,,SLD,USD,JPY,20160321  01:25:10,
192252853,DU159913,6820,,,IDEALPRO,0001f4e8.56ef333c.01.01,,,1,0.7587,15000,,BOT,AUD,USD,20160321  01:25:14,
192252854,DU159913,4354,,,IDEALPRO,0001f4e8.56ef333d.01.01,,,1,1.30605,25000,,BOT,USD,CAD,20160321  01:25:19,
192252855,DU159913,4300,,,IDEALPRO,0001f4e8.56ef333e.01.01,,,1,75.475,50000,,BOT,NZD,JPY,20160321  01:25:23,
192252849,DU159913,1126,,,IDEALPRO,0001f4e8.56ef333f.01.01,,,1,125.705,75000,,BOT,EUR,JPY,20160321  01:25:25,
192252848,DU159913,228,,,IDEALPRO,0001f4e8.56ef3340.01.01,,,1,1.12705,25000,,BOT,EUR,USD,20160321  01:25:25,
192252856,DU159913,8847,,,IDEALPRO,0001f4e8.56ef3343.01.01,,,1,85.395,10000,,SLD,CAD,JPY,20160321  01:25:26,
192252857,DU159913,4284,,,IDEALPRO,0001f4e8.56ef3344.01.01,,,1,115.005,10000,,SLD,CHF,JPY,20160321  01:25:29,
