trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,currency,pure_unr_pnl,unr_pnl
446.0,-4.22422,20160401 12:01:08 EST,20160401 12:01:08 EST,20160401 12:01:08 EST,1.2929,,USDCAD,long,,20160401 11:54:34 EST,closed,20160401 11:54:34 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17464.10644,4.0,400026.75692,19380.10644,,,,,
447.0,-4.22422,20160401 12:04:11 EST,20160401 12:04:11 EST,20160401 12:04:11 EST,1.2929,,USDCAD,long,,20160401 12:02:39 EST,closed,20160401 12:02:39 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17459.88222,4.0,400026.5327,19379.88222,,,,,
448.0,-4.22422,20160401 12:29:26 EST,20160401 12:29:26 EST,20160401 12:29:26 EST,1.2929,,USDCAD,long,,20160401 12:26:54 EST,closed,20160401 12:26:54 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17455.658,4.0,400026.30848,19379.658,,,,,
449.0,-4.22422,20160401 12:45:36 EST,20160401 12:45:36 EST,20160401 12:45:36 EST,1.2929,,USDCAD,long,,20160401 12:43:35 EST,closed,20160401 12:43:35 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17451.43378,4.0,400026.08426,19379.43378,,,,,
450.0,-4.22422,20160401 13:04:47 EST,20160401 13:04:47 EST,20160401 13:04:47 EST,1.29293,,USDCAD,short,,20160401 12:58:13 EST,closed,20160401 12:58:13 EST,1.2929,,,1.0,1.0,,USDCAD,,-0.22422,1.0,17447.20956,4.0,400026.30848,19379.20956,,,,,
451.0,-4.22422,20160401 13:33:37 EST,20160401 13:33:37 EST,20160401 13:33:37 EST,1.2929,,USDCAD,long,,20160401 13:04:47 EST,closed,20160401 13:04:47 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17442.98534,4.0,400026.08426,19378.98534,,,,,
452.0,-4.44844,20160401 13:39:09 EST,20160401 13:39:09 EST,20160401 13:39:09 EST,1.29293,,USDCAD,short,,20160401 13:37:38 EST,closed,20160401 13:37:38 EST,1.2929,,,2.0,2.0,,USDCAD,,-0.44844,2.0,17438.5369,4.0,400026.5327,19378.5369,,,,,
453.0,-10.67266,20160401 14:21:05 EST,20160401 14:21:05 EST,20160401 14:21:05 EST,1.29293,,USDCAD,short,,20160401 14:14:31 EST,closed,20160401 13:43:12 EST,1.2929,,,2.0,2.0,,USDCAD,,-0.67266,2.0,17427.86424,10.0,400027.20536,19377.86424,,,,,
454.0,-4.22422,20160401 14:56:36 EST,20160401 14:56:36 EST,20160401 14:56:36 EST,1.2929,,USDCAD,long,,20160401 14:21:05 EST,closed,20160401 14:21:05 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17423.64002,4.0,400026.98114,19377.64002,,,,,
455.0,-4.22422,20160401 17:07:08 EST,20160401 17:07:08 EST,20160401 17:07:08 EST,1.2929,,USDCAD,long,,20160401 16:02:02 EST,closed,20160401 16:02:02 EST,1.29293,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17419.4158,4.0,400026.75692,19377.4158,,,,,
456.0,-4.44844,20160401 17:29:53 EST,20160401 17:29:53 EST,20160401 17:29:53 EST,1.29293,,USDCAD,short,,20160401 17:27:47 EST,closed,20160401 17:27:47 EST,1.2929,,,2.0,2.0,,USDCAD,,-0.44844,2.0,17414.96736,4.0,400027.20536,19376.96736,,,,,
457.0,126.14032,20160404 06:35:08 EST,20160404 06:35:08 EST,20160404 06:35:08 EST,1.30793,,USDCAD,long,,20160404 05:34:36 EST,closed,20160401 17:33:55 EST,1.29909,,,2.0,2.0,,USDCAD,,132.14032,-2.0,17541.10768,6.0,400159.34568,19509.10768,,,,,
458.0,-18.12586,20160404 08:34:42 EST,20160404 08:34:42 EST,20160404 08:34:42 EST,1.30429,,USDCAD,long,,20160404 07:04:24 EST,closed,20160404 07:04:24 EST,1.30618,,,1.0,1.0,,USDCAD,,-14.12586,-1.0,17522.98182,4.0,400145.21982,19494.98182,,,,,
459.0,-2.8789,20160404 09:33:55 EST,20160404 09:33:55 EST,20160404 09:33:55 EST,1.30414,,USDCAD,short,,20160404 08:34:42 EST,closed,20160404 08:34:42 EST,1.30429,,,1.0,1.0,,USDCAD,,1.1211,1.0,17520.10292,4.0,400144.09872,19496.10292,,,,,
460.0,4.5951,20160404 11:05:54 EST,20160404 11:05:54 EST,20160404 11:05:54 EST,1.30529,,USDCAD,long,,20160404 09:33:55 EST,closed,20160404 09:33:55 EST,1.30414,,,1.0,1.0,,USDCAD,,8.5951,-1.0,17524.69802,4.0,400152.69382,19504.69802,,,,,
461.0,-1.60832,20160404 18:36:33 EST,20160404 18:36:33 EST,20160404 18:36:33 EST,1.3078,,USDCAD,long,,20160404 18:23:56 EST,closed,20160404 18:23:56 EST,1.30764,,,2.0,2.0,,USDCAD,,2.39168,-2.0,17523.0897,4.0,400155.0855,19507.0897,,,,,
462.0,-28.685,20160404 21:06:24 EST,20160404 21:06:24 EST,20160404 21:06:24 EST,1.309225,,USDCAD,short,,20160404 20:06:20 EST,closed,20160404 18:36:33 EST,1.30763,,,2.0,2.0,,USDCAD,,-18.685,1.0,17494.4047,10.0,400173.7705,19488.4047,,,,,
463.0,5.64146,20160404 21:36:24 EST,20160404 21:36:24 EST,20160404 21:36:24 EST,1.31024,,USDCAD,long,,20160404 21:06:24 EST,closed,20160404 21:06:24 EST,1.30895,,,1.0,1.0,,USDCAD,,9.64146,-1.0,17500.04616,4.0,400183.41196,19498.04616,,,,,
464.0,23.33404,20160405 03:36:11 EST,20160405 03:36:11 EST,20160405 03:36:11 EST,1.31235,,USDCAD,long,,20160405 02:35:49 EST,closed,20160405 00:05:18 EST,1.3101275,,,2.0,2.0,,USDCAD,,33.33404,-2.0,17523.3802,10.0,400216.746,19531.3802,,,,,
465.0,-20.89124,20160405 17:45:46 EST,20160405 17:45:46 EST,20160405 17:45:46 EST,1.31362,,USDCAD,long,,20160405 11:33:26 EST,closed,20160405 11:33:26 EST,1.31588,,,1.0,1.0,,USDCAD,,-16.89124,-1.0,17502.48896,4.0,400199.85476,19514.48896,,,,,
466.0,8.12586,20160405 20:38:12 EST,20160405 20:38:12 EST,20160405 20:38:12 EST,1.313365,,USDCAD,short,,20160405 18:34:30 EST,closed,20160405 18:34:30 EST,1.31431,,,2.0,2.0,,USDCAD,,14.12586,1.0,17510.61482,6.0,400185.7289,19528.61482,,,,,
467.0,5.56672,20160405 23:07:45 EST,20160405 23:07:45 EST,20160405 23:07:45 EST,1.31266,,USDCAD,short,,20160405 22:08:26 EST,closed,20160405 22:08:26 EST,1.3133,,,2.0,2.0,,USDCAD,,9.56672,2.0,17516.18154,4.0,400176.16218,19538.18154,,,,,
468.0,-30.00952,20160406 03:36:56 EST,20160406 03:36:56 EST,20160406 03:36:56 EST,1.31504,,USDCAD,short,,20160406 02:08:33 EST,closed,20160406 02:08:33 EST,1.3133,,,2.0,2.0,,USDCAD,,-26.00952,2.0,17486.17202,4.0,400202.1717,19512.17202,,,,,
469.0,7.211,20160406 04:37:17 EST,20160406 04:37:17 EST,20160406 04:37:17 EST,1.31697,,USDCAD,long,,20160406 04:07:25 EST,closed,20160406 04:07:25 EST,1.31547,,,1.0,1.0,,USDCAD,,11.211,-1.0,17493.38302,4.0,400213.3827,19523.38302,,,,,
470.0,-1.15988,20160406 05:05:07 EST,20160406 05:05:07 EST,20160406 05:05:07 EST,1.31659,,USDCAD,short,,20160406 04:37:17 EST,closed,20160406 04:37:17 EST,1.31697,,,1.0,1.0,,USDCAD,,2.84012,1.0,17492.22314,4.0,400210.54258,19526.22314,,,,,
471.0,-27.99154,20160406 08:25:37 EST,20160406 08:25:37 EST,20160406 08:25:37 EST,1.3147,,USDCAD,long,,20160406 07:39:26 EST,closed,20160406 07:39:26 EST,1.31791,,,1.0,1.0,,USDCAD,,-23.99154,-1.0,17464.2316,4.0,400186.55104,19502.2316,,,,,
472.0,24.32646,20160406 09:37:02 EST,20160406 09:37:02 EST,20160406 09:37:02 EST,1.31454,,USDCAD,short,,20160406 09:06:37 EST,closed,20160406 09:06:37 EST,1.31833,,,1.0,1.0,,USDCAD,,28.32646,1.0,17488.55806,4.0,400158.22458,19530.55806,,,,,
473.0,-48.99348,20160406 11:37:13 EST,20160406 11:37:13 EST,20160406 11:37:13 EST,1.31071,,USDCAD,long,,20160406 10:36:52 EST,closed,20160406 10:36:52 EST,1.31673,,,1.0,1.0,,USDCAD,,-44.99348,-1.0,17439.56458,4.0,400113.2311,19485.56458,,,,,
474.0,14.53552,20160406 12:06:35 EST,20160406 12:06:35 EST,20160406 12:06:35 EST,1.30823,,USDCAD,short,,20160406 11:37:13 EST,closed,20160406 11:37:13 EST,1.31071,,,1.0,1.0,,USDCAD,,18.53552,1.0,17454.1001,4.0,400094.69558,19504.1001,,,,,
475.0,-9.53076,20160406 16:06:58 EST,20160406 16:06:58 EST,20160406 16:06:58 EST,1.3094,,USDCAD,long,,20160406 15:36:33 EST,closed,20160406 15:36:33 EST,1.31014,,,1.0,1.0,,USDCAD,,-5.53076,-1.0,17444.56934,4.0,400089.16482,19498.56934,,,,,
476.0,-11.39926,20160406 17:21:42 EST,20160406 17:21:42 EST,20160406 17:21:42 EST,1.30938,,USDCAD,long,,20160406 16:36:47 EST,closed,20160406 16:36:47 EST,1.31037,,,1.0,1.0,,USDCAD,,-7.39926,-1.0,17433.17008,4.0,400081.76556,19491.17008,,,,,
477.0,-11.39926,20160406 19:05:08 EST,20160406 19:05:08 EST,20160406 19:05:08 EST,1.30896,,USDCAD,long,,20160406 18:06:20 EST,closed,20160406 18:06:20 EST,1.30995,,,1.0,1.0,,USDCAD,,-7.39926,-1.0,17421.77082,4.0,400074.3663,19483.77082,,,,,
478.0,7.65944,20160406 21:38:43 EST,20160406 21:38:43 EST,20160406 21:38:43 EST,1.3082,,USDCAD,long,,20160406 21:08:05 EST,closed,20160406 21:08:05 EST,1.30742,,,2.0,2.0,,USDCAD,,11.65944,-2.0,17429.43026,4.0,400086.02574,19495.43026,,,,,
479.0,-2.0,,,,0.0,,USDCAD,short,,20160406 23:37:55 EST,open,20160406 23:37:55 EST,1.30845,,,0.0,2.0,,USDCAD,,0.0,-2.0,17427.43026,2.0,380527.31514,19495.43026,17420.19846,19490.19846,,,
480.0,-2.0,,,,0.0,,USDCAD,short,,20160407 01:04:25 EST,open,20160407 01:04:25 EST,1.30519,,,0.0,2.0,,USDCAD,,0.0,-2.0,17425.43026,2.0,361017.33502,19495.43026,17466.92894,19538.92894,,,
481.0,-8.78336,20160407 01:08:46 EST,20160407 01:08:46 EST,20160407 01:08:46 EST,1.30538,,USDCAD,short,,20160407 01:05:06 EST,closed,20160407 01:05:06 EST,1.30506,,,2.0,2.0,,USDCAD,,-4.78336,2.0,17416.6469,4.0,361022.11838,19490.6469,17416.6469,19490.6469,CAD,45.44192,43.44192
482.0,-4.22422,20160407 02:06:16 EST,20160407 02:06:16 EST,20160407 02:06:16 EST,1.30359,,USDCAD,long,,20160407 01:37:20 EST,closed,20160407 01:37:20 EST,1.30362,,,1.0,1.0,,USDCAD,,-0.22422,-1.0,17412.42268,4.0,361021.89416,19490.42268,17412.42268,19490.42268,CAD,32.96034,30.96034
483.0,-8.55914,20160407 04:37:40 EST,20160407 04:37:40 EST,20160407 04:37:40 EST,1.30755,,USDCAD,short,,20160407 03:35:43 EST,closed,20160407 03:35:43 EST,1.30694,,,1.0,1.0,,USDCAD,,-4.55914,1.0,17403.86354,4.0,361026.4533,19485.86354,17403.86354,19485.86354,CAD,8.66984,6.66984
484.0,-25.15142,20160407 06:07:30 EST,20160407 06:07:30 EST,20160407 06:07:30 EST,1.31167,,USDCAD,short,,20160407 05:04:08 EST,closed,20160407 05:04:08 EST,1.30884,,,1.0,1.0,,USDCAD,,-21.15142,1.0,17378.71212,4.0,361047.60472,19464.71212,17378.71212,19464.71212,CAD,-5.53076,-7.53076
485.0,-12.66984,20160407 09:06:34 EST,20160407 09:06:34 EST,20160407 09:06:34 EST,1.31135,,USDCAD,short,,20160407 08:34:44 EST,closed,20160407 08:34:44 EST,1.31019,,,1.0,1.0,,USDCAD,,-8.66984,1.0,17366.04228,4.0,361056.27456,19456.04228,17366.04228,19456.04228,CAD,-15.62066,-17.62066
