permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
660,Paper,Paper,2.0,USD,IDEALPRO,660.0,,,1.0,113.681,50000.0,25000.0,-417.7265134,BOT,USD,JPY,20160316 21:58:47 EST,,6951.47451233,33052988.026
661,Paper,Paper,2.0,USD,IDEALPRO,661.0,,,1.0,1.10668,50000.0,25000.0,734.787832,BOT,EUR,USD,20160316 21:59:22 EST,,7686.26234433,33108322.026
662,Paper,Paper,2.0,USD,IDEALPRO,662.0,,,1.0,0.98959,50000.0,-25000.0,593.411079024,SLD,USD,CHF,20160316 21:59:34 EST,,8279.67342335,33157809.7648
663,Paper,Paper,2.0,USD,IDEALPRO,663.0,,,1.0,113.681,50000.0,-25000.0,407.9088378,SLD,USD,JPY,20160316 21:59:47 EST,,8687.58226115,33207419.496
664,Paper,Paper,2.0,USD,IDEALPRO,664.0,,,1.0,1.10668,50000.0,-25000.0,-737.2626105,SLD,EUR,USD,20160316 22:00:32 EST,,7950.31965065,33263488.7586
665,Paper,Paper,2.0,USD,IDEALPRO,665.0,,,1.0,0.98959,50000.0,25000.0,-593.878759691,BOT,USD,CHF,20160316 22:01:37 EST,,7356.44089096,33313571.9085
666,Paper,Paper,2.0,USD,IDEALPRO,666.0,,,1.0,0.98959,50000.0,-25000.0,595.786719914,SLD,USD,CHF,20160316 22:04:17 EST,,7952.22761087,33363057.2717
667,Paper,Paper,2.0,USD,IDEALPRO,667.0,,,1.0,1.10668,50000.0,25000.0,741.7542035,BOT,EUR,USD,20160316 22:05:32 EST,,8693.98181437,33418391.2717
668,Paper,Paper,2.0,USD,IDEALPRO,668.0,,,1.0,0.98959,50000.0,25000.0,-597.707239988,BOT,USD,CHF,20160316 22:06:25 EST,,8096.27457438,33468474.4216
669,Paper,Paper,2.0,USD,IDEALPRO,669.0,,,1.0,113.681,50000.0,25000.0,-418.18294608,BOT,USD,JPY,20160316 22:06:47 EST,,7678.0916283,33518494.0616
670,Paper,Paper,2.0,USD,IDEALPRO,670.0,,,1.0,0.98959,50000.0,-25000.0,603.473479979,SLD,USD,CHF,20160316 22:07:40 EST,,8281.56510828,33567971.738
671,Paper,Paper,2.0,USD,IDEALPRO,671.0,,,1.0,1.10668,50000.0,-25000.0,-763.5847345,SLD,EUR,USD,20160316 22:09:27 EST,,7517.98037378,33624067.3227
672,Paper,Paper,2.0,USD,IDEALPRO,672.0,,,1.0,113.681,50000.0,-25000.0,414.80764884,SLD,USD,JPY,20160316 22:11:13 EST,,7932.78802262,33673670.1551
673,Paper,Paper,2.0,USD,IDEALPRO,673.0,,,1.0,0.98959,50000.0,25000.0,-620.176093343,BOT,USD,CHF,20160316 22:12:59 EST,,7312.61192928,33723753.305
674,Paper,Paper,2.0,USD,IDEALPRO,674.0,,,1.0,113.681,50000.0,25000.0,-428.10921628,BOT,USD,JPY,20160316 22:13:11 EST,,6884.502713,33773772.945
675,Paper,Paper,2.0,USD,IDEALPRO,675.0,,,1.0,0.98959,50000.0,-25000.0,620.747697781,SLD,USD,CHF,20160316 22:15:28 EST,,7505.25041078,33823233.3472
676,Paper,Paper,2.0,USD,IDEALPRO,676.0,,,1.0,0.98959,50000.0,25000.0,-623.909765927,BOT,USD,CHF,20160316 22:16:53 EST,,6881.34064485,33873316.4971
677,Paper,Paper,2.0,USD,IDEALPRO,677.0,,,1.0,113.681,50000.0,-25000.0,436.30307224,SLD,USD,JPY,20160316 22:17:05 EST,,7317.64371709,33922897.834
678,Paper,Paper,2.0,USD,IDEALPRO,678.0,,,1.0,0.74324,50000.0,25000.0,837.8640496,BOT,AUD,USD,20160316 22:18:30 EST,,8155.50776669,33960059.834
679,Paper,Paper,2.0,USD,IDEALPRO,679.0,,,1.0,0.98959,50000.0,-25000.0,625.703655309,SLD,USD,CHF,20160316 22:19:13 EST,,8781.211422,34009515.2802
680,Paper,Paper,2.0,USD,IDEALPRO,680.0,,,1.0,113.681,50000.0,25000.0,-442.02102408,BOT,USD,JPY,20160316 22:19:24 EST,,8339.19039792,34059534.9202
681,Paper,Paper,2.0,USD,IDEALPRO,681.0,,,1.0,0.98959,50000.0,25000.0,-620.500751787,BOT,USD,CHF,20160316 22:23:18 EST,,7718.68964613,34109618.0701
682,Paper,Paper,2.0,USD,IDEALPRO,682.0,,,1.0,113.681,50000.0,-25000.0,436.54034136,SLD,USD,JPY,20160316 22:23:29 EST,,8155.22998749,34159199.1698
683,Paper,Paper,2.0,USD,IDEALPRO,683.0,,,1.0,0.98959,50000.0,-25000.0,618.494117279,SLD,USD,CHF,20160316 22:25:27 EST,,8773.72410477,34208661.8256
684,Paper,Paper,2.0,USD,IDEALPRO,684.0,,,1.0,113.681,50000.0,25000.0,-431.83344712,BOT,USD,JPY,20160316 22:25:48 EST,,8341.89065765,34258681.4656
685,Paper,Paper,2.0,USD,IDEALPRO,685.0,,,1.0,1.10668,50000.0,25000.0,764.528245,BOT,EUR,USD,20160316 22:27:45 EST,,9106.41890265,34314015.4656
686,Paper,Paper,2.0,USD,IDEALPRO,686.0,,,1.0,0.98959,50000.0,25000.0,-609.999972426,BOT,USD,CHF,20160316 22:28:07 EST,,8496.41893022,34364098.6155
687,Paper,Paper,2.0,USD,IDEALPRO,687.0,,,1.0,113.681,50000.0,-25000.0,421.11781556,SLD,USD,JPY,20160316 22:28:29 EST,,8917.53674578,34413695.1377
688,Paper,Paper,2.0,USD,IDEALPRO,688.0,,,1.0,1.10668,50000.0,-25000.0,-763.509415,SLD,EUR,USD,20160316 22:29:44 EST,,8154.02733078,34469790.6471
689,Paper,Paper,2.0,USD,IDEALPRO,689.0,,,1.0,113.681,50000.0,25000.0,-422.29260504,BOT,USD,JPY,20160316 22:30:17 EST,,7731.73472574,34519810.2871
690,Paper,Paper,2.0,USD,IDEALPRO,690.0,,,1.0,1.10668,50000.0,25000.0,758.8364715,BOT,EUR,USD,20160316 22:31:32 EST,,8490.57119724,34575144.2871
691,Paper,Paper,2.0,USD,IDEALPRO,691.0,,,1.0,1.10668,50000.0,-25000.0,-760.278824,SLD,EUR,USD,20160316 22:32:36 EST,,7730.29237324,34631236.5659
692,Paper,Paper,2.0,USD,IDEALPRO,692.0,,,1.0,0.98959,50000.0,-25000.0,601.497857492,SLD,USD,CHF,20160316 22:33:19 EST,,8331.79023073,34680716.2179
693,Paper,Paper,2.0,USD,IDEALPRO,693.0,,,1.0,1.10668,50000.0,25000.0,757.759608,BOT,EUR,USD,20160316 22:35:05 EST,,9089.54983873,34736050.2179
694,Paper,Paper,2.0,USD,IDEALPRO,694.0,,,1.0,113.681,50000.0,-25000.0,414.12420168,SLD,USD,JPY,20160316 22:35:58 EST,,9503.67404041,34785653.7337
695,Paper,Paper,2.0,USD,IDEALPRO,695.0,,,1.0,0.74324,50000.0,-25000.0,-831.62134985,SLD,AUD,USD,20160316 22:37:23 EST,,8672.05269056,34823645.355
696,Paper,Paper,2.0,USD,IDEALPRO,696.0,,,1.0,1.10668,50000.0,-25000.0,-774.2532025,SLD,EUR,USD,20160316 22:37:34 EST,,7897.79948806,34879751.6082
697,Paper,Paper,2.0,USD,IDEALPRO,697.0,,,1.0,0.98959,50000.0,25000.0,-607.708552497,BOT,USD,CHF,20160316 22:37:56 EST,,7290.09093556,34929834.7581
698,Paper,Paper,2.0,USD,IDEALPRO,698.0,,,1.0,1.10668,50000.0,25000.0,777.7510675,BOT,EUR,USD,20160316 22:39:53 EST,,8067.84200306,34985168.7581
699,Paper,Paper,2.0,USD,IDEALPRO,699.0,,,1.0,113.681,50000.0,25000.0,-413.50806708,BOT,USD,JPY,20160316 22:41:32 EST,,7654.33393598,35035188.3981
700,Paper,Paper,2.0,USD,IDEALPRO,700.0,,,1.0,113.681,50000.0,-25000.0,405.32935584,SLD,USD,JPY,20160316 22:42:26 EST,,8059.66329182,35084800.7087
701,Paper,Paper,2.0,USD,IDEALPRO,701.0,,,1.0,113.681,50000.0,25000.0,-402.06978528,BOT,USD,JPY,20160316 22:43:33 EST,,7657.59350654,35134820.3487
702,Paper,Paper,2.0,USD,IDEALPRO,702.0,,,1.0,0.74324,50000.0,25000.0,836.54044995,BOT,AUD,USD,20160316 22:44:18 EST,,8494.13395649,35171982.3487
703,Paper,Paper,2.0,USD,IDEALPRO,703.0,,,1.0,0.98959,50000.0,-25000.0,594.660850816,SLD,USD,CHF,20160316 22:44:29 EST,,9088.79480731,35221468.8377
704,Paper,Paper,2.0,USD,IDEALPRO,704.0,,,1.0,1.10668,50000.0,-25000.0,-757.583689,SLD,EUR,USD,20160316 22:45:23 EST,,8331.21111831,35277558.4214
705,Paper,Paper,2.0,USD,IDEALPRO,705.0,,,1.0,0.98959,50000.0,25000.0,-593.283150289,BOT,USD,CHF,20160316 22:46:31 EST,,7737.92796802,35327641.5713
706,Paper,Paper,2.0,USD,IDEALPRO,706.0,,,1.0,1.10668,50000.0,25000.0,753.8612295,BOT,EUR,USD,20160316 22:47:15 EST,,8491.78919752,35382975.5713
707,Paper,Paper,2.0,USD,IDEALPRO,707.0,,,1.0,0.74324,50000.0,-25000.0,-831.84681665,SLD,AUD,USD,20160316 22:48:11 EST,,7659.94238087,35420967.4181
708,Paper,Paper,2.0,USD,IDEALPRO,708.0,,,1.0,0.98959,50000.0,-25000.0,590.86458343,SLD,USD,CHF,20160316 22:48:23 EST,,8250.8069643,35470457.7034
709,Paper,Paper,2.0,USD,IDEALPRO,709.0,,,1.0,113.681,50000.0,-25000.0,418.52992828,SLD,USD,JPY,20160316 22:48:35 EST,,8669.33689258,35520056.8135
710,Paper,Paper,2.0,USD,IDEALPRO,710.0,,,1.0,0.74324,50000.0,25000.0,821.2822722,BOT,AUD,USD,20160316 22:49:09 EST,,9490.61916478,35557218.8135
711,Paper,Paper,2.0,USD,IDEALPRO,711.0,,,1.0,1.10668,50000.0,-25000.0,-762.62041,SLD,EUR,USD,20160316 22:49:20 EST,,8727.99875478,35613313.4339
712,Paper,Paper,2.0,USD,IDEALPRO,712.0,,,1.0,0.74324,50000.0,-25000.0,-812.09409075,SLD,AUD,USD,20160316 22:50:16 EST,,7915.90466403,35651285.528
713,Paper,Paper,2.0,USD,IDEALPRO,713.0,,,1.0,0.98959,50000.0,25000.0,-595.729127793,BOT,USD,CHF,20160316 22:50:28 EST,,7320.17553624,35701368.6779
714,Paper,Paper,2.0,USD,IDEALPRO,714.0,,,1.0,113.681,50000.0,25000.0,-428.76330928,BOT,USD,JPY,20160316 22:50:29 EST,,6891.41222696,35751388.3179
715,Paper,Paper,2.0,USD,IDEALPRO,715.0,,,1.0,1.10668,50000.0,25000.0,760.5401365,BOT,EUR,USD,20160316 22:51:15 EST,,7651.95236346,35806722.3179
716,Paper,Paper,2.0,USD,IDEALPRO,716.0,,,1.0,0.98959,50000.0,-25000.0,594.716509264,SLD,USD,CHF,20160316 22:51:27 EST,,8246.66887272,35856208.7513
717,Paper,Paper,2.0,USD,IDEALPRO,717.0,,,1.0,113.681,50000.0,-25000.0,420.68110324,SLD,USD,JPY,20160316 22:52:35 EST,,8667.34997596,35905805.7102
718,Paper,Paper,2.0,USD,IDEALPRO,718.0,,,1.0,1.10668,50000.0,-25000.0,-756.846712,SLD,EUR,USD,20160316 22:54:16 EST,,7910.50326396,35961894.5569
719,Paper,Paper,2.0,USD,IDEALPRO,719.0,,,1.0,1.10668,50000.0,25000.0,749.6155705,BOT,EUR,USD,20160316 22:55:12 EST,,8660.11883446,36017228.5569
720,Paper,Paper,2.0,USD,IDEALPRO,720.0,,,1.0,113.681,50000.0,25000.0,-418.62703456,BOT,USD,JPY,20160316 22:55:35 EST,,8241.4917999,36067248.1969
721,Paper,Paper,2.0,USD,IDEALPRO,721.0,,,1.0,113.681,50000.0,-25000.0,416.422345,SLD,USD,JPY,20160316 22:56:43 EST,,8657.9141449,36116849.4146
722,Paper,Paper,2.0,USD,IDEALPRO,722.0,,,1.0,1.10668,50000.0,-25000.0,-752.871857,SLD,EUR,USD,20160316 22:57:17 EST,,7905.0422879,36172934.2865
723,Paper,Paper,2.0,USD,IDEALPRO,723.0,,,1.0,0.98959,50000.0,25000.0,-598.025303088,BOT,USD,CHF,20160316 22:58:36 EST,,7307.01698481,36223017.4364
724,Paper,Paper,2.0,USD,IDEALPRO,724.0,,,1.0,0.98959,50000.0,-25000.0,601.555101046,SLD,USD,CHF,20160316 22:59:32 EST,,7908.57208586,36272497.0312
725,Paper,Paper,2.0,USD,IDEALPRO,725.0,,,1.0,113.681,50000.0,25000.0,-422.48744848,BOT,USD,JPY,20160316 22:59:45 EST,,7486.08463738,36322516.6712
726,Paper,Paper,2.0,USD,IDEALPRO,726.0,,,1.0,113.681,50000.0,-25000.0,424.45581616,SLD,USD,JPY,20160316 23:04:24 EST,,7910.54045354,36372109.8554
727,Paper,Paper,2.0,USD,IDEALPRO,727.0,,,1.0,0.98959,50000.0,25000.0,-600.642233682,BOT,USD,CHF,20160316 23:06:11 EST,,7309.89821986,36422193.0053
728,Paper,Paper,2.0,USD,IDEALPRO,728.0,,,1.0,113.681,50000.0,25000.0,-430.73860524,BOT,USD,JPY,20160316 23:06:23 EST,,6879.15961462,36472212.6453
729,Paper,Paper,2.0,USD,IDEALPRO,729.0,,,1.0,0.98959,50000.0,-25000.0,599.39081121,SLD,USD,CHF,20160316 23:07:49 EST,,7478.55042583,36521694.4044
730,Paper,Paper,2.0,USD,IDEALPRO,730.0,,,1.0,113.681,50000.0,-25000.0,434.2462016,SLD,USD,JPY,20160316 23:07:49 EST,,7912.79662743,36571277.7982
731,Paper,Paper,2.0,USD,IDEALPRO,731.0,,,1.0,0.98959,50000.0,25000.0,-598.90860372,BOT,USD,CHF,20160316 23:08:53 EST,,7313.88802371,36621360.9481
732,Paper,Paper,2.0,USD,IDEALPRO,732.0,,,1.0,0.98959,50000.0,-25000.0,596.113734556,SLD,USD,CHF,20160316 23:10:08 EST,,7910.00175827,36670845.9843
733,Paper,Paper,2.0,USD,IDEALPRO,733.0,,,1.0,113.681,50000.0,25000.0,-436.05540068,BOT,USD,JPY,20160316 23:13:40 EST,,7473.94635759,36720865.6243
734,Paper,Paper,2.0,USD,IDEALPRO,734.0,,,1.0,1.10668,50000.0,25000.0,743.6239525,BOT,EUR,USD,20160316 23:14:44 EST,,8217.57031009,36776199.6243
735,Paper,Paper,2.0,USD,IDEALPRO,735.0,,,1.0,0.98959,50000.0,25000.0,-595.454444852,BOT,USD,CHF,20160316 23:15:17 EST,,7622.11586524,36826282.7742
736,Paper,Paper,2.0,USD,IDEALPRO,736.0,,,1.0,113.681,50000.0,-25000.0,430.73846704,SLD,USD,JPY,20160316 23:15:17 EST,,8052.85433228,36875869.6757
737,Paper,Paper,2.0,USD,IDEALPRO,737.0,,,1.0,0.98959,50000.0,-25000.0,596.649348284,SLD,USD,CHF,20160316 23:20:25 EST,,8649.50368056,36925354.1763
738,Paper,Paper,2.0,USD,IDEALPRO,738.0,,,1.0,1.10668,50000.0,-25000.0,-757.874651,SLD,EUR,USD,20160316 23:21:29 EST,,7891.62902956,36981444.051
739,Paper,Paper,2.0,USD,IDEALPRO,739.0,,,1.0,0.98959,50000.0,25000.0,-596.307782744,BOT,USD,CHF,20160316 23:21:51 EST,,7295.32124682,37031527.2009
740,Paper,Paper,2.0,USD,IDEALPRO,740.0,,,1.0,0.74324,50000.0,25000.0,832.0313636,BOT,AUD,USD,20160316 23:24:30 EST,,8127.35261042,37068689.2009
741,Paper,Paper,2.0,USD,IDEALPRO,741.0,,,1.0,1.10668,50000.0,25000.0,761.958217,BOT,EUR,USD,20160316 23:24:43 EST,,8889.31082742,37124023.2009
742,Paper,Paper,2.0,USD,IDEALPRO,742.0,,,1.0,0.98959,50000.0,-25000.0,595.246794265,SLD,USD,CHF,20160316 23:24:43 EST,,9484.55762169,37173509.104
743,Paper,Paper,2.0,USD,IDEALPRO,743.0,,,1.0,113.681,50000.0,25000.0,-432.8328222,BOT,USD,JPY,20160316 23:24:43 EST,,9051.72479949,37223528.744
744,Paper,Paper,2.0,USD,IDEALPRO,744.0,,,1.0,1.10668,50000.0,-25000.0,-767.652739,SLD,EUR,USD,20160316 23:30:02 EST,,8284.07206049,37279628.3967
745,Paper,Paper,2.0,USD,IDEALPRO,745.0,,,1.0,0.98959,50000.0,25000.0,-602.588264755,BOT,USD,CHF,20160316 23:30:35 EST,,7681.48379573,37329711.5466
746,Paper,Paper,2.0,USD,IDEALPRO,746.0,,,1.0,1.10668,50000.0,25000.0,766.2175795,BOT,EUR,USD,20160316 23:32:31 EST,,8447.70137523,37385045.5466
747,Paper,Paper,2.0,USD,IDEALPRO,747.0,,,1.0,0.98959,50000.0,-25000.0,604.088288235,SLD,USD,CHF,20160316 23:32:53 EST,,9051.78966346,37434522.6082
748,Paper,Paper,2.0,USD,IDEALPRO,748.0,,,1.0,113.681,50000.0,-25000.0,431.42427392,SLD,USD,JPY,20160316 23:33:04 EST,,9483.21393738,37484108.8239
749,Paper,Paper,2.0,USD,IDEALPRO,749.0,,,1.0,1.10668,50000.0,-25000.0,-771.739193,SLD,EUR,USD,20160316 23:34:29 EST,,8711.47474438,37540212.5631
750,Paper,Paper,2.0,USD,IDEALPRO,750.0,,,1.0,0.74324,50000.0,-25000.0,-849.34378785,SLD,AUD,USD,20160316 23:35:24 EST,,7862.13095653,37578221.9069
751,Paper,Paper,2.0,USD,IDEALPRO,751.0,,,1.0,0.98959,50000.0,25000.0,-603.511029395,BOT,USD,CHF,20160316 23:35:56 EST,,7258.61992714,37628305.0568
752,Paper,Paper,2.0,USD,IDEALPRO,752.0,,,1.0,113.681,50000.0,25000.0,-447.14142464,BOT,USD,JPY,20160316 23:36:07 EST,,6811.4785025,37678324.6968
753,Paper,Paper,2.0,USD,IDEALPRO,753.0,,,1.0,0.74324,50000.0,25000.0,871.4479293,BOT,AUD,USD,20160316 23:37:22 EST,,7682.9264318,37715486.6968
754,Paper,Paper,2.0,USD,IDEALPRO,754.0,,,1.0,113.681,50000.0,-25000.0,453.2071414,SLD,USD,JPY,20160316 23:37:44 EST,,8136.1335732,37765051.1297
755,Paper,Paper,2.0,USD,IDEALPRO,755.0,,,1.0,0.98959,50000.0,-25000.0,613.843076448,SLD,USD,CHF,20160316 23:39:30 EST,,8749.97664965,37814518.4365
756,Paper,Paper,2.0,USD,IDEALPRO,756.0,,,1.0,1.10668,50000.0,25000.0,779.2463975,BOT,EUR,USD,20160316 23:40:24 EST,,9529.22304715,37869852.4365
757,Paper,Paper,2.0,USD,IDEALPRO,757.0,,,1.0,1.33611,50000.0,-25000.0,987.543641558,SLD,USD,CAD,20160316 23:40:24 EST,,10516.7666887,37918793.3236
758,Paper,Paper,2.0,USD,IDEALPRO,758.0,,,1.0,0.98959,50000.0,25000.0,-621.608225466,BOT,USD,CHF,20160316 23:41:29 EST,,9895.15846323,37968876.4735
759,Paper,Paper,2.0,USD,IDEALPRO,759.0,,,1.0,1.10668,50000.0,-25000.0,-800.415466,SLD,EUR,USD,20160316 23:42:24 EST,,9094.74299723,38025008.889
760,Paper,Paper,2.0,USD,IDEALPRO,760.0,,,1.0,1.33611,50000.0,25000.0,-997.532147061,BOT,USD,CAD,20160316 23:42:24 EST,,8097.21085017,38074939.3197
761,Paper,Paper,2.0,USD,IDEALPRO,761.0,,,1.0,0.98959,50000.0,-25000.0,624.936475172,SLD,USD,CHF,20160316 23:43:29 EST,,8722.14732534,38124395.5331
762,Paper,Paper,2.0,USD,IDEALPRO,762.0,,,1.0,113.681,50000.0,25000.0,-479.62904728,BOT,USD,JPY,20160316 23:43:30 EST,,8242.51827806,38174415.1731
763,Paper,Paper,2.0,USD,IDEALPRO,763.0,,,1.0,1.10668,50000.0,25000.0,797.471822,BOT,EUR,USD,20160316 23:44:24 EST,,9039.99010006,38229749.1731
764,Paper,Paper,2.0,USD,IDEALPRO,764.0,,,1.0,0.98959,50000.0,25000.0,-628.005225057,BOT,USD,CHF,20160316 23:45:30 EST,,8411.984875,38279832.323
765,Paper,Paper,2.0,USD,IDEALPRO,765.0,,,1.0,113.681,50000.0,-25000.0,491.90301576,SLD,USD,JPY,20160316 23:45:30 EST,,8903.88789076,38329358.06
766,Paper,Paper,2.0,USD,IDEALPRO,766.0,,,1.0,1.33611,50000.0,-25000.0,995.030049145,SLD,USD,CAD,20160316 23:45:30 EST,,9898.91793991,38378291.4607
767,Paper,Paper,2.0,USD,IDEALPRO,767.0,,,1.0,113.681,50000.0,25000.0,-498.68767192,BOT,USD,JPY,20160316 23:46:25 EST,,9400.23026799,38428311.1007
768,Paper,Paper,2.0,USD,IDEALPRO,768.0,,,1.0,1.10668,50000.0,-25000.0,-793.4906075,SLD,EUR,USD,20160316 23:47:22 EST,,8606.73966049,38484436.5913
769,Paper,Paper,2.0,USD,IDEALPRO,769.0,,,1.0,113.681,50000.0,-25000.0,496.20255716,SLD,USD,JPY,20160316 23:47:34 EST,,9102.94221765,38533958.0287
770,Paper,Paper,2.0,USD,IDEALPRO,770.0,,,1.0,113.681,50000.0,25000.0,-498.0675192,BOT,USD,JPY,20160316 23:48:31 EST,,8604.87469845,38583977.6687
771,Paper,Paper,2.0,USD,IDEALPRO,771.0,,,1.0,113.681,50000.0,-25000.0,492.47583988,SLD,USD,JPY,20160316 23:49:41 EST,,9097.35053833,38633502.8329
772,Paper,Paper,2.0,USD,IDEALPRO,772.0,,,1.0,1.10668,50000.0,25000.0,785.8302025,BOT,EUR,USD,20160316 23:50:16 EST,,9883.18074083,38688836.8329
773,Paper,Paper,2.0,USD,IDEALPRO,773.0,,,1.0,113.681,50000.0,25000.0,-496.23861344,BOT,USD,JPY,20160316 23:50:40 EST,,9386.94212739,38738856.4729
774,Paper,Paper,2.0,USD,IDEALPRO,774.0,,,1.0,1.10668,50000.0,-25000.0,-787.276734,SLD,EUR,USD,20160316 23:51:15 EST,,8599.66539339,38794975.7496
775,Paper,Paper,2.0,USD,IDEALPRO,775.0,,,1.0,113.681,50000.0,-25000.0,485.412871,SLD,USD,JPY,20160316 23:51:39 EST,,9085.07826439,38844507.9767
776,Paper,Paper,2.0,USD,IDEALPRO,776.0,,,1.0,1.10668,50000.0,25000.0,776.0922445,BOT,EUR,USD,20160316 23:52:25 EST,,9861.17050889,38899841.9767
777,Paper,Paper,2.0,USD,IDEALPRO,777.0,,,1.0,0.98959,50000.0,-25000.0,613.572808369,SLD,USD,CHF,20160316 23:52:37 EST,,10474.7433173,38949309.5538
778,Paper,Paper,2.0,USD,IDEALPRO,778.0,,,1.0,1.10668,50000.0,-25000.0,-776.697415,SLD,EUR,USD,20160316 23:53:23 EST,,9698.0459023,39005418.2512
779,Paper,Paper,2.0,USD,IDEALPRO,779.0,,,1.0,1.33611,50000.0,25000.0,-995.044949715,BOT,USD,CAD,20160316 23:53:36 EST,,8703.00095258,39055348.6819
780,Paper,Paper,2.0,USD,IDEALPRO,780.0,,,1.0,113.681,50000.0,25000.0,-492.41762352,BOT,USD,JPY,20160316 23:53:48 EST,,8210.58332906,39105368.3219
781,Paper,Paper,2.0,USD,IDEALPRO,781.0,,,1.0,1.33611,50000.0,-25000.0,995.197516447,SLD,USD,CAD,20160316 23:54:34 EST,,9205.78084551,39154301.5551
782,Paper,Paper,2.0,USD,IDEALPRO,782.0,,,1.0,113.681,50000.0,-25000.0,490.59254132,SLD,USD,JPY,20160316 23:54:46 EST,,9696.37338683,39203828.6026
783,Paper,Paper,2.0,USD,IDEALPRO,783.0,,,1.0,1.10668,50000.0,25000.0,770.8991385,BOT,EUR,USD,20160316 23:55:22 EST,,10467.2725253,39259162.6026
784,Paper,Paper,2.0,USD,IDEALPRO,784.0,,,1.0,0.98959,50000.0,25000.0,-609.70913614,BOT,USD,CHF,20160316 23:55:34 EST,,9857.56338916,39309245.7525
785,Paper,Paper,2.0,USD,IDEALPRO,785.0,,,1.0,113.681,50000.0,25000.0,-494.14418044,BOT,USD,JPY,20160316 23:55:47 EST,,9363.41920872,39359265.3925
786,Paper,Paper,2.0,USD,IDEALPRO,786.0,,,1.0,1.10668,50000.0,-25000.0,-771.9663795,SLD,EUR,USD,20160316 23:56:22 EST,,8591.45282922,39415369.3589
787,Paper,Paper,2.0,USD,IDEALPRO,787.0,,,1.0,0.98959,50000.0,-25000.0,604.77491203,SLD,USD,CHF,20160316 23:56:34 EST,,9196.22774125,39464845.7339
788,Paper,Paper,2.0,USD,IDEALPRO,788.0,,,1.0,113.681,50000.0,-25000.0,486.18139348,SLD,USD,JPY,20160316 23:56:47 EST,,9682.40913473,39514377.1925
789,Paper,Paper,2.0,USD,IDEALPRO,789.0,,,1.0,1.10668,50000.0,25000.0,765.65546,BOT,EUR,USD,20160316 23:57:23 EST,,10448.0645947,39569711.1925
790,Paper,Paper,2.0,USD,IDEALPRO,790.0,,,1.0,1.33611,50000.0,25000.0,-1005.56437227,BOT,USD,CAD,20160316 23:57:36 EST,,9442.50022243,39619641.6232
791,Paper,Paper,2.0,USD,IDEALPRO,791.0,,,1.0,113.681,50000.0,25000.0,-494.72713116,BOT,USD,JPY,20160316 23:57:49 EST,,8947.77309127,39669661.2632
792,Paper,Paper,2.0,USD,IDEALPRO,792.0,,,1.0,1.33611,50000.0,-25000.0,1006.67625755,SLD,USD,CAD,20160316 23:58:35 EST,,9954.44934882,39718583.0176
793,Paper,Paper,2.0,USD,IDEALPRO,793.0,,,1.0,1.10668,50000.0,-25000.0,-774.8851535,SLD,EUR,USD,20160316 23:59:20 EST,,9179.56419532,39774689.9028
794,Paper,Paper,2.0,USD,IDEALPRO,794.0,,,1.0,1.33611,50000.0,25000.0,-1010.38715239,BOT,USD,CAD,20160316 23:59:33 EST,,8169.17704293,39824620.3335
795,Paper,Paper,2.0,USD,IDEALPRO,795.0,,,1.0,1.33611,50000.0,-25000.0,1009.03125067,SLD,USD,CAD,20160317 00:01:01 EST,,9178.2082936,39873539.7329
796,Paper,Paper,2.0,USD,IDEALPRO,796.0,,,1.0,0.98959,50000.0,25000.0,-606.101704027,BOT,USD,CHF,20160317 00:01:12 EST,,8572.10658957,39923622.8828
797,Paper,Paper,2.0,USD,IDEALPRO,797.0,,,1.0,0.74324,50000.0,-25000.0,-851.81597645,SLD,AUD,USD,20160317 00:06:21 EST,,7720.29061312,39961634.6988
798,Paper,Paper,2.0,USD,IDEALPRO,798.0,,,1.0,1.33611,50000.0,25000.0,-1002.20335035,BOT,USD,CAD,20160317 00:07:36 EST,,6718.08726277,40011565.1295
799,Paper,Paper,2.0,USD,IDEALPRO,799.0,,,1.0,0.98959,50000.0,-25000.0,602.222834659,SLD,USD,CHF,20160317 00:07:47 EST,,7320.31009743,40061044.0566
800,Paper,Paper,2.0,USD,IDEALPRO,800.0,,,1.0,1.10668,50000.0,25000.0,764.961718,BOT,EUR,USD,20160317 00:08:41 EST,,8085.27181543,40116378.0566
801,Paper,Paper,2.0,USD,IDEALPRO,801.0,,,1.0,1.33611,50000.0,-25000.0,995.092316908,SLD,USD,CAD,20160317 00:08:52 EST,,9080.36413234,40165311.395
802,Paper,Paper,2.0,USD,IDEALPRO,802.0,,,1.0,113.681,50000.0,-25000.0,499.86904372,SLD,USD,JPY,20160317 00:09:03 EST,,9580.23317606,40214829.166
803,Paper,Paper,2.0,USD,IDEALPRO,803.0,,,1.0,113.681,50000.0,25000.0,-518.35634776,BOT,USD,JPY,20160317 00:11:42 EST,,9061.8768283,40264848.806
804,Paper,Paper,2.0,USD,IDEALPRO,804.0,,,1.0,1.10668,50000.0,-25000.0,-768.3205725,SLD,EUR,USD,20160317 00:12:36 EST,,8293.5562558,40320949.1266
